seed,rl_macro_f1,equal_fusion_macro_f1,best_same_state_controller_macro_f1,rl_minus_equal,rl_minus_controller,rl_beats_equal,rl_beats_controller
42,0.8676044474818365,0.8673332160630083,0.8528505686350071,0.00027123141882823276,0.014753878846829438,True,True
7,0.8544529826427305,0.8673332160630083,0.8528505686350071,-0.012880233420277776,0.0016024140077234295,False,True
13,0.8560101236579725,0.8673332160630083,0.8528505686350071,-0.011323092405035817,0.003159555022965388,False,True
